"","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"TCGA-CG-4444-01A",0.0201123672800593,0.0902738578993296,0.163393812385173,0.079149529115289,0,0.205716084857453,0.0123297807387998,0.0160140077269165,0.00372382415348759,0,0,0,0.027094807616683,0.0283743992753237,0.0394383962742793,0.0977629200865447,0.0384529029994794,0.0373423398191372,0,0.065346398033796,0,0.0754745717382488,0,0.481959340519769,0.877136188955037
"TCGA-BR-7715-01A",0.0375601034273152,0,0.00797111220224606,0.105646506910184,0,0.195775710491431,0.00562361866174097,0.0190499901290472,0.0167481673559184,0,0,0.0705253314705549,0.0153563548440309,0.147182116528635,0.0804805843748014,0.156934383502137,0.0417810953329952,0,0.0933501314168015,0,0.00601479335216257,0,0,0.278192122119845,0.970419201998463
"TCGA-BR-8590-01A",0.0917408487956935,0,0.0997158569823612,0.113003318922717,0,0.193458416951221,0.0241402433621999,0,0.0557602177264843,0,0,0.00464184593597535,0.00710572383502508,0.0870245869409635,0.0509678340228277,0.128202589876921,0.0554636845006395,0.0221323967781508,0.0599622336464957,0,0.00668020172232444,0,0,0.50769089524015,0.866773921261548
"TCGA-VQ-A927-01A",0,0.0345212554551013,0.201004491964417,0.0506356634920491,0,0.279165237190538,0.0248011291151682,0,0.0448806446737118,0,0.0394201486899773,0,0.0136433323219198,0.0580590230639662,0.041404138236626,0.104267220855242,0.00764579530811749,0.0143858967371536,0.0563160180544561,0,0.00638301013030721,0.0234669947112495,0,0.361353286805018,0.934516351096735
"TCGA-D7-A6EV-01A",0.0378798432921657,0,0.104032449652816,0.0505712337550824,0,0.177024365811409,0.0303006346135539,0.0504611339787767,0.0700676298369167,0,0,0.0331156655310699,0,0.169424580647459,0.0467265645852291,0.115885118112243,0.0209870862982528,0.0348139228476609,0,0.0371117465034146,0,0.0215980245339502,0,0.255881460442027,0.979930254400777
"TCGA-D7-A748-01A",0.0374339419802626,0.000679303921412443,0.0431695583650525,0.0503186223951076,0,0.186161497156616,0.0166035014589584,0.0153198272275023,0.0373596583800954,0,0,0.0278358867925039,0.015945155250685,0.116158771302945,0.0493846126318425,0.147591746061975,0.0713495879741125,0.0225634205479843,0.0704818084182256,0,0.0214719999432633,0.0701711001914554,0,0.516081684020319,0.865352899930271
"TCGA-IN-8663-01A",0,0.0041991446380124,0.00294184631397787,0.165370651707517,0,0.116509255339071,0.111842522358937,0,0.0189960428683444,0,0,0.0303214888699303,0,0.105212085095186,0.0998781054945872,0.197611315396268,0.0881519049504303,0.00836076461248967,0.0506048723552481,0,0,0,0,0.179832820266469,1.01245370885613
"TCGA-CG-4477-01A",0.00530692094039397,0.072978040355346,0.0638294251435893,0.0560807442123525,0,0.132932823505795,0.129472133992696,0.0132982960233875,0,0.036780293074499,0,0.00193366256320024,0,0.0247648776729658,0.0588840165182792,0.118556238879398,0.0653558024688497,0.0734684373096343,0.0278896387824053,0,0.0723380734227067,0.0461305751345017,0,0.553430830744091,0.852047379671978
"TCGA-BR-7716-11A",0.031303618372819,0.00154972384534546,0.209523019687289,0.145941456003054,0,0.222655559140834,0.0240289695790457,0,0.0188510343555918,0,0.0161556017446919,0.0119121320441967,0.0239938506821156,0,0.0274290035571785,0.111775848788127,0.0141409516363371,0.0242263711305258,0.0938569031539891,0,0,0.0226559562788599,0,0.4917723782715,0.871344105416295
"TCGA-IN-7806-11A",0.0381405925769058,0.0772178765322937,0.0177606268815981,0.0956068547612697,0,0.288436093697693,0,0,0.014469617526494,0,0.0753291880407311,0,0.00817579272872582,0,0.0514467709295647,0.0994065829685466,0.13746030045417,0,0.0965497029020066,0,0,0,0.26,0.0891455972859023,1.04669136614472
"TCGA-CG-4460-01A",0.014507451725116,0.0117995088175595,0.180765813758296,0.0953269397679133,0,0.163651286632685,0.0106387500432165,0.015849040330193,0,0.0115518781002575,0,0,0,0.00713543788780032,0.0453002991576416,0.236823879892096,0.0098678854945694,0.0238322419115193,0,0.098932320063692,0.0650579005616042,0.00895936585584028,0,0.440301925510416,0.897324969215566
"TCGA-RD-A8N5-01A",0,0.0207909371318762,0.0113981437656592,0.0513950658516845,0,0.189349492286231,0,0,0,0,0.0254392536942397,0,0.0252013313439188,0.123336596127239,0.0105872912812945,0.130988821393476,0.0154438747896874,0.038213257424425,0,0.14940285279527,0.0582287575752855,0.150224324539714,0,0.471311614059334,0.881299833106012
"TCGA-D7-A6EZ-01A",0.0248567128425047,0,0.0314781865253641,0.182972682766231,0,0.107872643221644,0.0807539926733159,0.0208461714542483,0.0302950863984774,0,0,0.0433768282784087,0,0.0539657540009793,0.146654311895269,0.211388756690947,0.00936217042879766,0.0282118871794207,0,0.00642771709310988,0,0.0215370985512825,0,0.573258126256515,0.826128952699404
"TCGA-IN-A7NT-01A",0,0.00542162385066867,0.0979249561804274,0.0508302005195802,0,0.0627002101088756,0.0324598196605549,0.04192437656716,0,0.00770952455382346,0,0,0.00414027211960938,0.153497759919628,0.0723890606132851,0.146015797159432,0,0.0953258589098793,0,0.17824987263437,0.00183400856271149,0.0495766586399956,0,0.381577862354589,0.926383028591322
"TCGA-VQ-A8PD-01A",0.129478210181865,0.0746005219534368,0.0711553509097384,0.089789622116154,0,0.257695535865557,0.023181458012749,0.0282011739974024,0,0,0,0.0139327592807917,0.0196579575688517,0.0637761830698865,0.0915758307226411,0.0431988536323598,0.00375269116474377,0.0322470034962186,0.0183427415781111,0.00125067262043267,0.0239345706983718,0.0142288631306885,0,0.577063574208425,0.824272489670776
"TCGA-VQ-A924-01A",0,0.0583903052072706,0.00970532263701694,0.18071258517846,0,0.152143051031039,0.104908914412842,0.0606157369206876,0.00689271884109,0,0.0108576525883277,0.00635717811048159,0,0.106915958249137,0.0676989013149869,0.159390172008448,0.00761729833313321,0.0432306485392623,0.0187184749358007,0,0,0.00584508169201553,0,0.421169524051772,0.906269807406772
"TCGA-IN-A6RN-01A",0.0647998354646738,0,0.126806574838501,0.0653697684376073,0,0.262794140290531,0,0.0210749590688826,0.0222996853204113,0,0,0.0734987289399553,0.00232212428687358,0.0633038207215016,0.0661559650203095,0.123170770749187,0.0154386122280367,0,0.0929650146335289,0,0,0,0,0.235831109719337,0.9896726723981
"TCGA-HU-A4GH-01A",0.125855420550994,0,0.17091341886846,0.0678073923922799,0,0.195029976875474,0.00944246149436234,0,0.0308807649151522,0.00322580135486143,0,0.0584064461582999,0,0.10349275187023,0.0270969668795604,0.0912106197310179,0.00447753524003013,0.0220808714470326,0.0197626335706896,0,0,0.0703169386515557,0,0.291837810987386,0.969202539433251
"TCGA-HU-A4H8-01A",0,0.0607639781708887,0.0477190083032077,0.0583409305064077,0,0.290873577253438,0.0415682414170908,0.0190298008474473,0.0363218634812584,0,0,0.0419622006598179,0.0035178974667154,0.0537472736593937,0.0704979146026562,0.157638277967861,0.00550016701470815,0.0715007888999654,0.0402596821962215,0,0,0.0007583975529226,0,0.25142424143345,0.982883445498034
"TCGA-FP-A9TM-01A",0.295520146765507,0.0605496594083326,0,0.0742572786814461,0,0.193973919790004,0.0119900149600888,0.0880678346885582,0.00410344390542405,0,0,0.0268922231770028,0.0189903523264726,0.0553647693669685,0.0687611893791058,0.0471125245372068,0.034399420600656,0.0179943633867763,0,0,0,0.00202285902645065,0,0.517150851420908,0.855128505650655
"TCGA-BR-6852-01A",0.0399687675966089,0,0.0986347238498127,0.229900938289726,0,0.0334445225207382,0.104295587347438,0.00864716862153794,0.0669186939220576,0,0.0108369748046658,0.0205525492579555,0.0119918206836786,0.0929026383382725,0.0768949534842029,0.137455257226122,0.0145983523442901,0.0179023008718784,0.0345394007394668,0,0,0.000515350101547973,0,0.598313948460413,0.820234600946936
"TCGA-VQ-A8DU-01A",0.0762876052540037,0,0.0693495305050868,0.129600015743008,0,0.165257921112012,0.0406474604424233,0.00247674518324638,0.0473206329204482,0.00327812832091153,0,0.0475019110892251,0,0.131831602279314,0.0706124542493551,0.0897271417230645,0.00257881780753259,0.00781474901624724,0.10504805758576,0,0,0.0106672267683614,0,0.334324933984314,0.944989232231039
"TCGA-CG-4443-01A",0,0.014595156134445,0.00303463075873388,0.037131857276328,0,0.234877624069641,0.00593781830015807,0.0146274273907651,0.0214232231152333,0,0.0208399206922559,0,0.0775773240439362,0.00352169411868534,0.0542240016004382,0.488784918982554,0,0,0.000347012183554048,0,0,0.0230773913332714,0,0.205384685262161,1.0121647842105
"TCGA-BR-4257-01A",0,0.00740161503107561,0.0143998070997935,0.10847364513871,0,0.10214457494194,0.0640493365559585,0.0516132392453232,0.0234024690145815,0,0.000670534458005631,0.0404427894254849,0,0.0621228549645091,0.0972002420096991,0.247286292463827,0.10762625837689,0,0.00172543683865851,0,0.0225072925089858,0.0489336119265574,0,0.499206782368915,0.869089795633861
"TCGA-D7-6815-01A",0.0546930921262477,0,0.0780395387881831,0.0390405275756265,0,0.272283086336259,0,0,0.0420353591383938,0,0,0.0275523806163946,0,0.0912983221920997,0.0660610830795047,0.156563341500409,0.0761523345025468,0.0288578664643163,0.0420380417227005,0,0,0.025385025957319,0,0.300124455822499,0.958646709292319
"TCGA-BR-A4J9-01A",0.0611626056663591,0.0869288322986474,0.140302362237295,0.0916478061409413,0,0.256791839013772,0.0174279646751934,0.00398733701100228,0.043300737070929,0.0243891916592102,0,0.00060472119098846,0,0.0100273468452704,0.0763177846029471,0.118162754729225,0.00975033677942766,0.0208027008913828,0.0383956791874089,0,0,0,0,0.501052347420391,0.865383901987096
"TCGA-BR-7723-01A",0.0481398704193344,0,0.121019679827384,0.171374882861436,0,0.136356181335227,0.0533473810337651,0.0180959697017847,0.0460889662162141,0,0,0.0181341059969138,0.0242283113128606,0.0756748777344291,0.0813227799138137,0.134692747749169,0.0446431540674219,0,0.0229260880409805,0,0.00395500378926551,0,0,0.491428266501601,0.873034250667824
"TCGA-RD-A8NB-01A",0.102797365584377,0.0205695472824918,0.0294580480252676,0.0885048818278831,0,0.169831368885966,0,0.0526220563158264,0.00858101131476376,0,0,0.110802616210145,0,0.0228265747522356,0.077278887143323,0.156337519467033,0,0.0551852330975543,0.0806221565684454,0,0,0.0245827335246883,0,0.526133331366496,0.854685304908937
"TCGA-D7-6520-01A",0.0547964801386552,0,0.0873725517052564,0.0926734760717136,0,0.201806518361037,0.00309340654889637,0,0.0877372329350995,0,0,0.0465489268473231,0.02635881010975,0.0775141969164247,0.0852302323207714,0.137683847016209,0.0189489693039453,0.0243588064179207,0.0531380034864636,0,0,0.0027385418205344,0,0.320280105371397,0.951576737211072
"TCGA-BR-6452-01A",0.00840429115491803,0.0302809604076505,0.053688306801995,0.221328680389644,0,0.0635493142293707,0.0613484073511376,0.0358451763106661,0.0318930742067412,0,0,0.0312203032266669,0,0.0487610584805369,0.0706603563312,0.194627545946832,0.0500705181839965,0.0566417824973829,0,0.0127022980374365,0,0.0289779264438258,0,0.490702760431603,0.873279097944246
"TCGA-IN-A6RR-01A",0.0507373792607842,0,0.139085212421536,0.200319945746907,0,0.161020492033357,0.0507287191654208,0.0247077212576233,0,0.0600794123661008,0,0.00835838139638743,0,0.0360729257093951,0.062487296722505,0.110108071904523,0.01370757947561,0.00110922620474014,0.0763199122360465,0,0,0.00515772409906356,0,0.294993468534847,0.966025921432497
"TCGA-VQ-A928-01A",0.0528585898974559,0,0.094669930134546,0.0728392341773678,0,0.20643497799743,0,0,0.0141059916488525,0,0.0336510997440335,0,0.0225279575540532,0.179579013470597,0.0157773852692298,0,0.00561901448894539,0.0706104681346531,0,0.188757503521255,0,0.0425688339615808,0,0.385983942666908,0.923670428628585
"TCGA-BR-A4J7-01A",0.021207449637031,0,0.0632620045758156,0.279835746552009,0,0.0952009795568047,0.0384811629875561,0.0124145379170082,0.055901994391717,0.00479176217527125,0,0.0553456775969138,0.0384563028275288,0.0202592820155186,0.0969116490808779,0.128069414342456,0.0431349865222833,0,0.0467270498212091,0,0,0,0,0.553250448317578,0.837972350391422
"TCGA-BR-8059-01A",0.00476782138155247,0,0.16472911940914,0.110131964481512,0,0.206006138587734,0.0476343491005549,0.0274188198610711,0.0315653709752823,0,0.0307927952840518,0,0.0167587731198216,0.127585312065991,0.0740051209379761,0.109530321264108,0.0100411413501949,0,0,0.0300530632669622,0.00897988891404726,0,0,0.364959014674447,0.932704911926745
"TCGA-VQ-A8DT-01A",0,0.0281825545277385,0.0830358986719596,0.115670076875174,0,0.270487419015397,0.0746664220731775,0.00457496445010958,0.0229873140428278,0.0222386998889165,0,0.0503661256422048,0,0.0895372815501438,0.0330727778167491,0.0739612941480905,0.00454957548371682,0.0229767774005749,0.0773627762287226,0,0,0.0263300421844974,0,0.255871221312872,0.981763163914395
"TCGA-VQ-A8P8-01A",0.125524756331485,0.0945264836512704,0.116490801190281,0.100373663739981,0,0.25773522827091,0.0366589184515529,0,0.0085612581940142,0,0,0,0,0.0576454114765197,0.0528988288818989,0.0288538494489049,0.000888564459681622,0.0179245599199413,0.0791187788352107,0.0124801834485733,0,0.010318713699774,0,0.487830433678524,0.872315084290927
"TCGA-BR-7901-01A",0.0892458878798703,0,0.0586982749506868,0.063588962882205,0,0.224114474730071,0.00124313450788127,0,0,0.0129763678533171,0,0.0680626301078098,0.0517909034272882,0.161323956722606,0.0604561250452645,0.0563860296042913,0.034155534967396,0.0970915586920111,0,0,0.00829210105176457,0.0125740575775376,0,0.439669698717542,0.897352221341261
"TCGA-CG-4306-01A",0.0159810227866747,0.0229195289733621,0.141285070357914,0.0132525938961285,0,0.258932345819019,0.0593399355706584,0,0,0.00753787811051059,0.0135851489629455,0,0.0204930709314348,0.0357189588170516,0.0221433926541101,0.111408589242657,0.0360833758947602,0.0498683504848275,0,0.086517805766369,0.0144960182545904,0.0904369134769862,0,0.521132004181868,0.861804876808429
"TCGA-BR-6565-01A",0.0210335299828072,0.0334898537902823,0.105852628030573,0.165062533110557,0,0.125670124946914,0.0925813275248971,0.0375524790084012,0.00418999271965491,0,0,0.022274412538199,0.0133277936062093,0.110244409962416,0.0748925320774256,0.135405711561221,0.00615410578483287,0.0156357864391308,0.0366327789164773,0,0,0,0,0.510972403104502,0.864337137022507
"TCGA-BR-7704-01A",0.021076093685918,0.0305433036376634,0.109633887403423,0.184048563056406,0,0.160474629514458,0.0613957992241507,0.00249099628404121,0.0566276437489612,0,0,0.039204953891243,0.0178385876041105,0.0132356531439235,0.0826392339130885,0.11879000043105,0.0890331097477344,0.00771623430747974,0.00525131040634952,0,0,0,0,0.575107750883909,0.828962456673661
"TCGA-CG-4436-01A",0.0275495785167002,0,0.0547124999304637,0,0,0.262113169579716,0.096986552674838,0,0,0.0106184376922016,0.00068641112673504,0,0,0.10282522031623,0.0572399162195205,0.115561460776896,0.0362896340961562,0,0,0.0601102430631247,0.0545180279824957,0.120788848024922,0,0.412539132406591,0.910148304173658
"TCGA-HU-A4G2-01A",0.110128886774871,0,0.0608296973532141,0.185107270459033,0,0.119329159692858,0.110629958026949,0,0.021841760193467,0.0250421424875786,0,0.0145609759998821,0,0.0332664999264868,0.0730502938339334,0.149010044567928,0.0624080342515725,0.0118262911700379,0.0218436764883981,0,0,0.00112530877378995,0,0.402922636352225,0.914495131135134
"TCGA-CG-5734-11A",0.0559610179363108,0,0.181298855999438,0.06670679884149,0,0.244103357135296,0.024652262506054,0,0.000538157943064239,0.0298458317933607,0.0331900169777241,0,0.0805249683815642,0.0365859416923816,0.0197696537507371,0.0862951193857417,0,0.0356519110827554,0.0507092100004151,0.0359492807854373,0,0.0182176157882288,0,0.423555011694223,0.905139938479218
"TCGA-VQ-A8PU-01A",0.0682841716373393,0,0.0837281666785805,0.0270946694080985,0,0.337566504270924,0,0,0.0260725558165032,0,0,0.0704896030757882,0,0.0858063335712977,0.0183979789043837,0.114276898486719,0.0400863762276559,0.0134349341558548,0.0587300081901083,0,0,0.0560317995767474,0.27,0.0857404634964095,1.04987451215496
"TCGA-VQ-A8PJ-01A",0.0663457321486896,0,0.147551582339918,0.0720520213230917,0,0.213286426407344,0,0,0.0833787326712423,0,0,0,0.0128065000887422,0.0990621299155827,0.0216553908341846,0.0859347809731908,0,0.0453976459499399,0,0.144628123526674,0.00790093382140014,0,0,0.218060847564248,1.00005974890902
"TCGA-IN-A6RI-01A",0,0,0.122782307052681,0.0406662820964591,0,0.227446637240926,0,0,0.0590004078930885,0,0.00155103836894812,0,0,0.128749602684143,0.0299802626850799,0.177518281186942,0.0215244085000285,0.0754847292898346,0,0.075532411826657,0,0.039763631175212,0,0.262183075733232,0.97625023007336
"TCGA-IN-A7NU-01A",0,0.0337894800519296,0.0802316359358397,0.133059526005059,0,0.106869987603242,0.109757630409856,0.000257882422915186,0.0623662539127126,0,0.00133482512521094,0,0.00407164430524955,0.061826824670873,0.0765490439414485,0.186328660385689,0.0512450607558734,0.0176625532963935,0.0452170810453523,0,0,0.0294319101323556,0,0.44157564987247,0.898108966846861
"TCGA-CD-8534-01A",0.0886632750949954,0,0.0711118048030636,0.12785615968362,0,0.135315919873543,0.0143225124044465,0.00848021384120686,0.0645372387339774,0.0138373066650836,0,0.0135956701941343,0.00381827316489984,0.0277266742283788,0.077223459237345,0.168550183816509,0.0824678915080337,0.00547487275768877,0.0970185439930747,0,0,0,0,0.412309401732292,0.910327480179574
"TCGA-VQ-AA68-01A",0.157090635886877,0,0.0443394472229186,0.1142941508201,0,0.168326901628523,0.0557064856911373,0.0283012403973104,0.0423361696926432,0,0,0.0306215884392128,0,0.0483693686812526,0.0593199931062382,0.0735995035967709,0.0460299617701592,0.0206956179200208,0.110968935146835,0,0,0,0,0.377953969017332,0.925774654178298
"TCGA-FP-8631-01A",0.106724818962404,0,0.118240395785511,0.0173050441051238,0,0.137202746204035,0.046333809492597,0.0143022112353969,0.0366547459475173,0,0,0.0327068309446897,0.0118352075738493,0.113637629542185,0.0251358325842249,0.0947028139539133,0,0.152194035005685,0.0808658517957486,0,0,0.0121580268671192,0,0.27884559398095,0.967914005699433
"TCGA-D7-A6EY-01A",0.129940355921714,0,0.0794896495402121,0.1459366661002,0,0.112213925822004,0.090651662175177,0.0202759202565271,0.0325745137784261,0,0,0.0148629961476845,0,0.0212040889361452,0.0846514583818087,0.123009489042541,0.0574248327388751,0.0153749460748958,0.0386902675557093,0,0,0.0336992275280804,0,0.568873161418922,0.836466098742638
"TCGA-D7-6526-01A",0.0743968221866758,0,0.0716983124828701,0.029530166076693,0,0.121856658469941,0,0,0.10861856115861,0,0.0124250570101281,0,0.0109265405878555,0.202959790792813,0.0159028993065223,0.107884794761579,0.0319555028254024,0.0466359178933143,0,0.0905422456910386,0.0174915776394699,0.0571751531170871,0,0.229485722431656,0.991069359674891
"TCGA-BR-8364-01A",0.0316572647361652,0.0546774590616372,0.0664096034518075,0.0979161886303188,0,0.277979245048541,0,0.0030505412780307,0.00705483070998663,0,0,0.0378391091306783,0.0173199159056513,0.0129624186676577,0.0460590230186008,0.166015060383691,0.0454034266874187,0.0375335049547524,0.098122408335062,0,0,0,0,0.464026190575176,0.887023549370833
"TCGA-BR-6563-01A",0.108123429223088,0.0154688544229514,0.0828706475922203,0.161172138709848,0,0.198230589961832,0,0,0.0261915804015101,0,0,0.0307832153141103,0.0270638099453566,0.033754747789634,0.0576088786072593,0.132230852635915,0.0179989408397868,0.0114357550038239,0.0970665595526653,0,0,0,0,0.580377540052241,0.828566206216683
"TCGA-HU-8238-11A",0.0253628753836077,0.00929018890426807,0.20885640115752,0.21014207558742,0,0.13740268894238,0.0633327452485166,0.00625035498780343,0.0412225799284222,0,0,0.0382562316704838,0,0.0111057551343618,0.0431987752258404,0.0958183015697662,0.00777762280945913,0,0.101983403450151,0,0,0,0,0.294928807303286,0.969657578730815
"TCGA-CG-5728-11A",0.149395138857022,0.0274918873565204,0.119090735970194,0.155126303393375,0,0.203026060111007,0.0700529537246285,0.0027746650641656,0.0414921057919708,0,0,0,0.0203146910634758,0.0209504966211062,0.0277740540539683,0.0884046469349816,0.00542786107604383,0.0333435628033041,0.0246894316655284,0.00994394343201943,0.000430953952087342,0.000270508128602132,0,0.603330167799878,0.808540809913473
"TCGA-BR-8676-01A",0.012838985250696,0,0.0174523393817629,0.264609030895443,0,0.0513427029284676,0.125088881651109,0,0.0826258292658068,0.071529054958311,0,0,0,0,0.0772005388326821,0.209949328381762,0.0453640333736106,0,0,0,0,0.0419992750803487,0,0.452035075416078,0.891150454389641
"TCGA-CG-5721-01A",0.00615789540228416,0.0186911892915724,0.0612413100715768,0.214949858228628,0,0.0888941812915672,0.125554770747085,0,0.0256468213623436,0,0,0.0232039808431435,0.0141581774474803,0.0709265708540145,0.0851307725698056,0.133604129995603,0.0407834092641292,0.021662167510567,0.0462257756663849,0,0.0171821394279027,0.00598685002591257,0,0.592056617996418,0.82639083453121
"TCGA-HF-7133-01A",0.0172942616737251,0.0326169980303816,0.074328847844115,0.117717803595173,0,0.222483848049938,0.00658075656293777,0,0.00160585826365746,0,0,0.0451687261737302,0,0.0311042843838505,0.0647087120773982,0.191015281027647,0.0400120008695408,0.0370650606343051,0.0568067564426776,0.0015061897804661,0,0.0599846145904575,0,0.508538174812125,0.866573306263526
"TCGA-BR-6802-11A",0,0.0156123364409922,0.144605299794183,0.247640684851094,0,0.131175479494217,0.051802725459502,0,0,0,0,0.0378712958183948,0.00964014100572047,0,0.032001515252536,0.0987063770732407,0.0475871665490587,0,0.138775493553245,0,0.0414857345264045,0.00309575018141098,0,0.500525636081335,0.868522663702634
"TCGA-HU-A4HB-11A",0.0586731239145378,0,0.0304518760812693,0.0876428301024621,0,0.272984665430257,0.0219366228293785,0,0,0.0312412260394669,0,0.00183458311772884,0.0281382550322952,0,0.038990666380025,0.212284471509985,0.0216602948054272,0.017867823688321,0.13773042992505,0,0.023029018663129,0.0155341124806672,0,0.212242123243591,0.993309015466848
"TCGA-BR-6457-11A",0,0.0195886311502542,0.23628825437075,0.173391681945948,0,0.176046485755533,0.010224238208935,0.00520847225119292,0.0413049234952356,0,0,0.0295100530432662,0.0141770677668532,0.00837441702298758,0.0215392776425065,0.0741872779420578,0.0764475259798961,0,0.113711693424584,0,0,0,0,0.483950085921039,0.874871832931136
"TCGA-CD-8528-01A",0.0106964029757604,0,0.00985043632445643,0.0801723247116865,0,0.203487175956676,0.00333683390240429,0.0178473578543042,0.00503026847214778,0,0,0.0530877847697127,0,0.209404641389995,0.0586944971444532,0.226931343421645,0.0265126921865932,0,0.0262370099933361,0,0,0.0687112308968294,0,0.241934874936909,0.992821128224891
"TCGA-HU-8244-01A",0.0200362178937026,0,0.014255876502377,0.0684786282569367,0,0.361866309429798,0,0,0.00695273551843158,0,0,0.0484066864700317,0.00046778514352305,0.157112613753789,0.0200408089362275,0.182936878941552,0.0292256681444147,0.00486361719650201,0,0.0853561738127144,0,0,0.04,0.129123485995948,1.0453003975423
"TCGA-BR-7851-11A",0.0370690822512699,0.0619367171220606,0.155474818612694,0.104366526266389,0,0.198304154440545,0.0169817654723391,0.0233924316363863,0.0340910711048995,0.00131757539437366,0,0.0285825467461508,0,0,0.058337363433399,0.122064675860309,0.0480709834456689,0.0277247557495669,0.0701309012157325,0,0,0.0121546312482149,0,0.372876298607755,0.928799354840099
"TCGA-CD-5813-01A",0.0816401276348478,0,0.094638877814754,0.153267948953452,0,0.118309080871813,0.0298752986740695,0.0382550151395874,0.0364638655907067,0.0149112145799489,0,0.0160905923491351,0.0414854863340801,0.081413780102499,0.060313631675793,0.131785177931563,0.0794117701504327,0,0.00942378353865081,0,0.0127143486586667,0,0,0.578200847667961,0.832342672424898
"TCGA-BR-8484-01A",0.0420765897487606,0.0345885829489775,0.0859858191642499,0.0930421848173526,0,0.173343362805423,0.042082965343378,0.0493382984492687,0,0.0138157396501953,0,0.0368286503485247,0.00399056154344386,0.102282264280157,0.060218962208036,0.115333429163855,0.0525873539992689,0.0190568328735897,0.0515295647274247,0,0.0236926540824139,0.00020618384568164,0,0.533704201405764,0.855807339038533
"TCGA-BR-6457-01A",0.0619333224802132,0.0248472765820027,0.137243209401816,0.166941503117773,0,0.174192631797612,0.0457278809369536,0,0.0149806283754026,0,0,0.0161043640970179,0.0206241304246587,0.0124106426151706,0.0666544795196939,0.0960043188413808,0.0746621585076481,0.00287210921449799,0.0848013440881591,0,0,0,0,0.514681209461586,0.862064875287656
"TCGA-FP-7916-01A",0.0611662337514211,0.000315239210668483,0.107963271252006,0.132755603722502,0,0.13992615547965,0.0689099666820454,0.000432192209970194,0.0193690559664842,0.0303245454596584,0,0.0286460367308656,0.00180299301676124,0.0313490938172425,0.0937262882516674,0.132795182129551,0.029149965856927,0.0298774677175004,0.0914907087450809,0,0,0,0,0.585573618045424,0.828576852623187
"TCGA-BR-4187-01A",0.0924300133795226,0,0.0334044530201496,0.106379945187456,0,0.119633783807167,0.0126885718303587,0,0.0272668477949309,0,0,0.0175806607239993,0.0416086708790931,0,0.0367231756213717,0.185709651259199,0.00421803047390641,0.0214848379408764,0.141675939149601,0,0.0816962796827208,0.077499139249648,0,0.548206515426577,0.851907092074854
"TCGA-BR-8592-01A",0.0683726447397551,0.0676589000116345,0.127927165410616,0.141018386917601,0,0.181767839728901,0.0430148700394622,0.000960997710346707,0.0341467004255816,0,0,0.00620430200745683,0.00983564871547668,0,0.0358135394671906,0.138569630037981,0.0232665913987643,0.00869620119174378,0.0936974346365191,0,0.0187294547158529,0.00031969284511647,0,0.505203456764618,0.865950583131342
"TCGA-BR-7851-01A",0.0397862636076932,0.0942970793973618,0.121082171235851,0.0529780263459552,0,0.158711077079937,0,0,0.00236168745781648,0.0333417344836111,0,0.0919211522607924,0,0.0493004790296607,0.0703828643019641,0.194207470148575,0.0132372841699243,0.0474250204700405,0.0194487922712663,0.000453402396101995,0.000804660139347924,0.0102608352041008,0,0.459532960637592,0.887543784514234
"TCGA-SW-A7EA-01A",0,0.0393593234269506,0.0547294743547608,0.21791933290987,0,0.04180507145449,0.114414143126548,0.0409776972401142,0.0245731797567762,0.00633496579912979,0,0.0674681137269303,0,0.0628484658989235,0.0803502228403419,0.0832313964635944,0.0314272484582338,0.0604907327670173,0.0597756215205255,0,0,0.0142950102557937,0,0.402443151125441,0.914985304525413
"TCGA-CD-5803-01A",0.101513188017063,0,0.0159727232118592,0.200512184039519,0,0.149309953148408,0.0534737509192042,0.0196013195845864,0.0611045865669185,0,0,0.0212091119852667,0.0364914654415976,0.00845613787856864,0.0742074746495908,0.132044831272794,0.0641218438723702,0.0376134494144616,0.0243679799977925,0,0,0,0,0.596242284559201,0.818214940697682
"TCGA-D7-6525-01A",0.10282792332325,0,0.0801867365231439,0.111290690421981,0,0.103158757176065,0.0347595096833342,0.00646872689187781,0.0421359307473338,0,0.039239201576185,0.0114930655267102,0.0096462071919495,0.107347175658329,0.0350609682322347,0.191039464432875,0.000162892050412414,0.040796921342275,0.0537434774662573,0,0,0.0306423517557861,0,0.376194512246705,0.925944428850321
"TCGA-RD-A8N9-01A",0.0596836615081256,0,0.127322511194878,0.139242746780303,0,0.142022914364068,0.0416051612855023,0.0137500715665123,0.0809252704324103,0,0,0.00187130266125409,0,0.0855991906798919,0.0584732616868272,0.142350080343648,0.0231311689406893,0.00838673983062247,0.0756359187252669,0,0,0,0,0.535339158987881,0.852674166746388
